Kod stacji;Nazwa_stacji;Rok;Miesiąc;Dzień;zachmurzenie;prędkosc_wiatru;srednia_temp;cisnienie_pary_wodnej;wilgotnosc_wzgl;cisnienie_na_poziomie_stacji;cisnienie_na_poziomie_morza;suma_opadu_dzien;suma_opadu_noc
351160424;WROCŁAW;1966;9;21;1,6;1,3;12,5;10,3;74,6;1009,6;1024,6;0;0
351160424;WROCŁAW;1966;9;22;4;2,3;10,1;11,2;89,9;1006,3;1021,3;0;0
351160424;WROCŁAW;1966;9;23;6,3;3,8;9,9;9,8;82,6;1002,8;1017,9;0;0,3
351160424;WROCŁAW;1966;9;24;7,5;4,3;11,1;11,3;86;1002,3;1017,3;0;0
351160424;WROCŁAW;1966;9;25;7,4;5,1;11,8;11,2;81;1002,3;1017,2;0;0,4
351160424;WROCŁAW;1966;9;26;7,6;2,4;12,1;12,1;86,6;1003,5;1018,5;0;0
351160424;WROCŁAW;1966;9;27;8;4,3;11,5;10,9;80,6;1001,8;1016,8;0;0
351160424;WROCŁAW;1966;9;28;7,3;1,9;11;11,4;87;1003,8;1018,9;0;0
351160424;WROCŁAW;1966;9;29;5,1;3,9;11,8;9,8;72,6;1002,8;1017,8;0;0
351160424;WROCŁAW;1966;9;30;7;1,8;11,8;12,1;87,6;995,5;1010,4;0;0
351160424;WROCŁAW;1966;10;1;7,4;1,3;13;13,7;91,5;990,9;1005,7;0;0
351160424;WROCŁAW;1966;10;2;1,6;2,6;14;13,4;84,6;989,4;1004,1;0;0
351160424;WROCŁAW;1966;10;3;3,5;3,5;15,7;14;80,5;989,5;1004,1;0;0
351160424;WROCŁAW;1966;10;4;2;4,8;18,4;14,5;71,4;994,1;1008,7;0;0
351160424;WROCŁAW;1966;10;5;0;3,1;19;16;75;999;1013,6;0;0
351160424;WROCŁAW;1966;10;6;1,1;1,5;17;16;84;1005,3;1020,1;0;0
351160424;WROCŁAW;1966;10;7;0;3;17,3;15,5;80,8;1006,1;1020,8;0;0
351160424;WROCŁAW;1966;10;8;2,9;3,5;17,1;14,4;75,6;1002,2;1016,9;0;0
351160424;WROCŁAW;1966;10;9;1,3;3,1;16,6;13,6;73,6;998,5;1013,2;0;0
351160424;WROCŁAW;1966;10;10;7;1;13,7;14,3;91,5;1001,1;1015,9;0;0
351160424;WROCŁAW;1966;10;11;7,1;2,1;16,2;15,5;84,8;1003,4;1018,1;0;0
351160424;WROCŁAW;1966;10;12;8;1,6;14,5;15,8;95;1002;1016,9;9,3;16
351160424;WROCŁAW;1966;10;13;8;3;14,1;15;93,1;997,3;1012,1;0;1,8
351160424;WROCŁAW;1966;10;14;8;4,4;10,4;11,8;93,4;1003;1018;0;0
351160424;WROCŁAW;1966;10;15;6,3;5,3;12,5;12,9;88,9;999,6;1014,4;0;0
351160424;WROCŁAW;1966;10;16;2,3;4,9;14,5;14,2;85,9;993,5;1008,1;0;0
351160424;WROCŁAW;1966;10;17;7,3;1,3;14;14,1;88,1;995,8;1010,6;0;0,8
351160424;WROCŁAW;1966;10;18;7,9;1,6;13,9;14,8;93;996,3;1011,1;0;0,4
351160424;WROCŁAW;1966;10;19;6,1;3,1;14,6;14,4;87,4;993,1;1007,7;0;0
351160424;WROCŁAW;1966;10;20;3,6;3,9;12,2;12,3;87,4;992,8;1007,6;0,2;0
351160424;WROCŁAW;1966;10;21;5,1;2,1;10,3;11,5;92;997;1012;0,2;0
351160424;WROCŁAW;1966;10;22;5,5;3,8;10,2;11;89;1002,3;1017,3;2;0
351160424;WROCŁAW;1966;10;23;4,8;5,9;11,2;10,9;81,8;996,1;1011;0;0
351160424;WROCŁAW;1966;10;24;7,6;3,1;10,7;11,3;88,8;991,6;1006,4;2,7;2,8
351160424;WROCŁAW;1966;10;25;8;1,5;7,5;10,2;98,4;990,6;1005,6;3,3;4,9
351160424;WROCŁAW;1966;10;26;8;1,4;7,6;10,4;99,4;986,5;1001,5;0,1;11,3
351160424;WROCŁAW;1966;10;27;8;2,5;7,5;10,2;98,6;985,7;1000,7;16,4;0
351160424;WROCŁAW;1966;10;28;8;4,3;4,7;8,1;94,4;993,3;1008,6;0,4;0,1
351160424;WROCŁAW;1966;10;29;7,8;2,9;3,7;6,8;85,6;1003,7;1019,1;0;0
351160424;WROCŁAW;1966;10;30;4,6;2,6;-1;5,3;92,1;1008,5;1024,2;0;0
351160424;WROCŁAW;1966;10;31;2,9;2;-1,4;4,6;84,3;1012,6;1028,5;0;0
351160424;WROCŁAW;1966;11;1;7,8;2,5;-0,8;5;86,3;1004,2;1019,9;0;0,2
351160424;WROCŁAW;1966;11;2;8;1,4;0,4;6,1;96,5;1004,9;1020,6;3,1;0
351160424;WROCŁAW;1966;11;3;8;4,5;3,9;7,7;94,4;1004,5;1019,9;0;0
351160424;WROCŁAW;1966;11;4;6,9;8,9;10,8;9,5;73,8;989,1;1004;0;0
351160424;WROCŁAW;1966;11;5;3,9;8;12,4;9,8;67,9;987,4;1002,1;0;0
351160424;WROCŁAW;1966;11;6;2,3;3,3;8,6;8,5;77,8;1001,4;1016,5;0;0
351160424;WROCŁAW;1966;11;7;1,9;3;8,1;9,5;87,9;1007,9;1023,2;0;0
351160424;WROCŁAW;1966;11;8;2,3;4,3;8,6;9,4;85,3;1007;1022,2;0;0
351160424;WROCŁAW;1966;11;9;4,6;3,6;8;8,7;82,3;999,5;1014,6;0;0
351160424;WROCŁAW;1966;11;10;5,3;3,9;8,2;9,3;85;999,4;1014,6;0,2;0
351160424;WROCŁAW;1966;11;11;4,3;2,5;4,6;7,4;86,4;1010,1;1025,6;0;0
351160424;WROCŁAW;1966;11;12;6;1,9;-0,6;5,8;98,5;1013;1028,8;0;0,5
351160424;WROCŁAW;1966;11;13;8;2,3;0,5;6,3;98,8;1011,8;1027,6;0,2;0
351160424;WROCŁAW;1966;11;14;8;1,4;0,7;6,3;97,1;1006,5;1022,1;1,7;1,5
351160424;WROCŁAW;1966;11;15;7,9;4;1,3;6,4;94,5;999,5;1015;1;0
351160424;WROCŁAW;1966;11;16;4,5;4,5;2,8;6,3;84,3;986,8;1002,1;0,7;0
351160424;WROCŁAW;1966;11;17;4,8;3,6;2,2;6,1;85,9;990,5;1005,8;0;1,3
351160424;WROCŁAW;1966;11;18;8;1,1;0,4;6,2;97,8;994,6;1010,1;3,1;2,6
351160424;WROCŁAW;1966;11;19;8;1,5;1,2;6,6;99;996,4;1012;6,6;0
351160424;WROCŁAW;1966;11;20;5,6;2,5;0,5;5,8;92;999,1;1014,7;0;0
351160424;WROCŁAW;1966;11;21;5,3;1,9;-0,6;5,6;94,4;1003,2;1018,9;0;0
351160424;WROCŁAW;1966;11;22;3,1;4,4;0,8;5,7;88;1006,7;1022,3;0;0
351160424;WROCŁAW;1966;11;23;5,3;1,9;-0,7;5,8;98;1007,6;1023,3;0,4;0,3
351160424;WROCŁAW;1966;11;24;8;2,3;1,7;6,9;99,3;1001,2;1016,7;8;4,8
351160424;WROCŁAW;1966;11;25;8;6,8;0,2;5,8;94;1003,4;1019;1;0
351160424;WROCŁAW;1966;11;26;6,5;4,6;0,7;5,2;81,1;1008,8;1024,4;0;1,4
351160424;WROCŁAW;1966;11;27;7,1;3,8;1,3;6;89,9;1009,3;1024,9;0;0
351160424;WROCŁAW;1966;11;28;6,5;3,5;3,5;6,9;87,9;1000,8;1016,2;0;0
351160424;WROCŁAW;1966;11;29;7,5;6,3;2,3;5,8;80,1;990,1;1005,5;0;0
351160424;WROCŁAW;1966;11;30;5,1;6,6;0,4;4,7;76;988,1;1003,5;0;0
351160424;WROCŁAW;1966;12;1;4,9;7,1;2,7;5,3;72,1;981,1;996,2;0;0
351160424;WROCŁAW;1966;12;2;6,8;4;5,9;7,4;79,4;977,6;992,6;0;2,8
351160424;WROCŁAW;1966;12;3;6,5;2,5;4;7,5;92,1;983,4;998,6;1,8;0
351160424;WROCŁAW;1966;12;4;5,8;2;-0,1;5,5;91,1;993,7;1009,3;0;0
351160424;WROCŁAW;1966;12;5;5,5;0,8;0,5;5,6;88,9;1006,4;1022;0;0
351160424;WROCŁAW;1966;12;6;7,3;3;-1,5;5,2;95,5;1009,5;1025,3;0;0
351160424;WROCŁAW;1966;12;7;8;3,1;-0,1;5,8;95,1;1008;1023,7;0;0
351160424;WROCŁAW;1966;12;8;7,3;1,9;-0,4;5,8;97,8;1004,4;1020,1;0;0,5
351160424;WROCŁAW;1966;12;9;4,1;4,5;-0,2;5,5;91;993,3;1008,8;1,9;0
351160424;WROCŁAW;1966;12;10;5;7,4;2;5,8;82,3;982,5;997,7;0,4;2,2
351160424;WROCŁAW;1966;12;11;7,5;4,8;2;6,6;93,4;980,9;996,1;1,8;0,3
351160424;WROCŁAW;1966;12;12;5,9;4,9;0,7;5,9;91,6;985,1;1000,5;0;2
351160424;WROCŁAW;1966;12;13;6,3;3,6;3,3;6,8;87,9;976,5;991,6;0;0
351160424;WROCŁAW;1966;12;14;5,9;3,3;2,1;6,5;91,4;983,5;998,8;0;1
351160424;WROCŁAW;1966;12;15;8;4,6;0,6;6,1;95,8;997,5;1013,1;0,3;0,2
351160424;WROCŁAW;1966;12;16;7,8;2;-1;5,1;89,3;1008;1023,8;0,3;0,1
351160424;WROCŁAW;1966;12;17;7,8;3;0,1;5,8;94,1;1006,8;1022,5;2,3;1,4
351160424;WROCŁAW;1966;12;18;7,6;5,5;4;7,3;89,9;999,6;1014,9;6,5;0,4
351160424;WROCŁAW;1966;12;19;6,4;9;5,1;6,7;75,9;997,6;1012,9;0;0,9
351160424;WROCŁAW;1966;12;20;7,8;4,3;2,2;6,7;93,1;987,9;1003,2;11,1;1,3
351160424;WROCŁAW;1966;12;21;7,1;4,5;0,6;5,7;89,6;994,5;1010;0;1,5
351160424;WROCŁAW;1966;12;22;6,4;3,3;0;5,7;92,4;997,4;1013;0;0
351160424;WROCŁAW;1966;12;23;2,4;4;-1,8;4,7;87,9;997,2;1012,9;0;1,3
351160424;WROCŁAW;1966;12;24;6,3;5,4;2,2;6;84,1;989,3;1004,7;0;5,5
351160424;WROCŁAW;1966;12;25;6;6,3;1;5,7;86,9;990,3;1005,7;0;0,3
351160424;WROCŁAW;1966;12;26;7,6;5,4;0,3;5,7;90,4;1003;1018,6;0,1;0
351160424;WROCŁAW;1966;12;27;4,9;2,1;-1,3;5,2;92,8;1002,4;1018,2;0;0
351160424;WROCŁAW;1966;12;28;4,9;3,5;-2,3;4,8;92;999,4;1015,1;0;0
351160424;WROCŁAW;1966;12;29;4,8;5,4;1,6;5,7;83,1;1002,3;1017,8;0;0
351160424;WROCŁAW;1966;12;30;7;7,3;5,2;7,1;79,8;994;1009,2;0;0,6
351160424;WROCŁAW;1966;12;31;6,9;6,3;3,4;6,1;77,8;1005,8;1021,2;0;0,8
351160424;WROCŁAW;1967;1;1;6;5;3,6;6,7;85,4;997,7;1013,1;1,4;0,7
351160424;WROCŁAW;1967;1;2;6,3;7,1;2,3;5;69,4;997,2;1012,6;0;0
351160424;WROCŁAW;1967;1;3;7,1;7,4;1,7;5,3;77,1;995,2;1010,7;0;0,2
351160424;WROCŁAW;1967;1;4;6,5;4,6;-0,7;5,2;89,4;995,8;1011,4;0;0,6
351160424;WROCŁAW;1967;1;5;7,1;2,6;-2,1;5;93,9;994;1009,6;0,6;0,4
351160424;WROCŁAW;1967;1;6;6,6;1,5;-3,5;4,4;92,9;1001,8;1017,6;0;0
351160424;WROCŁAW;1967;1;7;6,6;3;-3,7;4,2;90,5;1002,4;1018,2;0,2;0
351160424;WROCŁAW;1967;1;8;7,8;2,4;-7,7;3;87,5;1001,9;1018;0,2;0
351160424;WROCŁAW;1967;1;9;7,9;1,8;-9,6;2,4;81,1;1003,3;1019,5;0;0
351160424;WROCŁAW;1967;1;10;6;3,1;-10,9;2,2;82,6;1001,9;1018,1;0;0
351160424;WROCŁAW;1967;1;11;7,4;8,1;-3,5;3,8;77,4;986,7;1002,3;0,1;0,3
351160424;WROCŁAW;1967;1;12;5,6;5,6;-0,8;4,8;83,3;994,8;1010,4;0;4
351160424;WROCŁAW;1967;1;13;8;7;1,3;6,3;93,4;999,7;1015,2;0;1,4
351160424;WROCŁAW;1967;1;14;4,4;7,3;3;5,9;77,3;1002;1017,5;0;0
351160424;WROCŁAW;1967;1;15;5;3,9;0,2;5,3;86,6;1012,8;1028,5;0;0
351160424;WROCŁAW;1967;1;16;4,5;1,6;-2,9;3,8;77;1018,1;1034,1;0;0
351160424;WROCŁAW;1967;1;17;7,9;2,6;-1,5;4,2;76,8;1013,1;1028,9;0;0
351160424;WROCŁAW;1967;1;18;2,5;4,1;-1,3;4,4;79,6;1006,7;1022,5;0;0
351160424;WROCŁAW;1967;1;19;1,5;2,8;-2,6;3,7;74,4;1007,2;1023;0;0
351160424;WROCŁAW;1967;1;20;0,1;0,4;-3,1;3,7;76,9;1007,8;1023,7;0;0
351160424;WROCŁAW;1967;1;21;4,1;2,3;-1,9;4,7;87,1;1003,5;1019,2;1,1;0
351160424;WROCŁAW;1967;1;22;7,9;2,6;2,5;6,8;92,6;1002,3;1017,8;1,7;1,5
351160424;WROCŁAW;1967;1;23;7,1;2,4;1;6,4;97,8;1003,4;1019;0;0
351160424;WROCŁAW;1967;1;24;7,9;5,6;0,2;5,8;93,5;999,9;1015,5;0;0,8
351160424;WROCŁAW;1967;1;25;7,8;2;1,8;6,5;93,9;999,5;1015;0,2;1,8
351160424;WROCŁAW;1967;1;26;6,9;5,4;4,2;7;84,9;996,9;1012,2;0,7;2,7
351160424;WROCŁAW;1967;1;27;6,4;6,4;0,8;5,3;80,4;1003,5;1019,1;0,1;0
351160424;WROCŁAW;1967;1;28;5,4;4,9;-1,8;4,7;86,5;1011;1026,9;1,2;1,3
351160424;WROCŁAW;1967;1;29;7,9;4,1;4,1;7,8;94,6;1000,8;1016,2;3,5;3,6
351160424;WROCŁAW;1967;1;30;8;4,3;0,5;6,2;96,6;1011,6;1027,3;0;0
351160424;WROCŁAW;1967;1;31;5;7,8;-2,3;4,4;84,1;1013,1;1029;0;0
351160424;WROCŁAW;1967;2;1;6,5;5,5;2,5;6;81,1;1007,5;1023,1;0;0,7
351160424;WROCŁAW;1967;2;2;7,9;3,9;4,8;8,3;95,4;1005,3;1020,8;4,3;12
351160424;WROCŁAW;1967;2;3;8;6,3;9,1;10,6;91,6;1003,3;1018,5;0,5;0,2
351160424;WROCŁAW;1967;2;4;5,3;7,3;7,4;7,6;73,4;1004,2;1019,4;0;0
351160424;WROCŁAW;1967;2;5;6,4;6,1;4,3;6,9;83,4;1010,4;1025,9;0;0
351160424;WROCŁAW;1967;2;6;6,5;5,3;4,1;6,8;83,5;1012,2;1027,8;0;0
351160424;WROCŁAW;1967;2;7;8;4,9;3,3;7,2;93,5;1007,3;1022,8;0;0
351160424;WROCŁAW;1967;2;8;6,1;6,3;-0,5;5,2;88,1;998,6;1014,2;0,7;0
351160424;WROCŁAW;1967;2;9;3,8;3;-3,2;4,2;87,3;1004;1019,7;0;0
351160424;WROCŁAW;1967;2;10;2,8;1,5;-3,2;4,3;88,4;1007,9;1023,8;0;0
351160424;WROCŁAW;1967;2;11;4,6;0,6;-2,6;4,5;88,5;1012,4;1028,3;0;0
351160424;WROCŁAW;1967;2;12;7,4;2,9;-2,4;3,8;75,8;1018,5;1034,5;0;0
351160424;WROCŁAW;1967;2;13;0;5,5;-6,2;2,5;66,3;1021,5;1037,8;0;0
351160424;WROCŁAW;1967;2;14;0;3,6;-6,2;2,5;66,8;1022;1038,2;0;0
351160424;WROCŁAW;1967;2;15;6,9;5,3;-2,1;4,5;85,4;1015,6;1031,5;0;0
351160424;WROCŁAW;1967;2;16;1,9;8,4;-1;4,2;74,6;1005;1020,7;0;0
351160424;WROCŁAW;1967;2;17;3,3;6,1;0,2;4,1;65,9;995;1010,6;0;0
351160424;WROCŁAW;1967;2;18;6,3;4,3;1,5;5,1;75,1;992,1;1007,5;0;0
351160424;WROCŁAW;1967;2;19;4;4,4;2,2;5,8;80,9;997,1;1012,6;0;0
351160424;WROCŁAW;1967;2;20;6,6;6,5;4,9;6,6;76,4;990,7;1005,9;0,5;0,3
351160424;WROCŁAW;1967;2;21;6,1;10,6;4,4;6;73,1;982,7;997,8;3,1;1
351160424;WROCŁAW;1967;2;22;5;8,5;4,3;6,4;77,4;995,7;1011;0;0
351160424;WROCŁAW;1967;2;23;7;5,1;4,9;7,5;86,9;992,9;1008,2;0;0,6
351160424;WROCŁAW;1967;2;24;5;10,5;4,7;5,6;65,8;996,5;1011,7;0;0
351160424;WROCŁAW;1967;2;25;2,6;3,6;3,6;5,7;73,6;1001,4;1016,8;0;0
351160424;WROCŁAW;1967;2;26;4,6;2,4;3,6;6,6;84;996,8;1012,2;0;0
351160424;WROCŁAW;1967;2;27;7,4;2,1;5;7,6;87,5;1001,4;1016,7;0;0
351160424;WROCŁAW;1967;2;28;6,3;7,8;6,6;7,8;80,3;990,5;1005,6;1,9;0
351160424;WROCŁAW;1967;3;1;2,1;8;5;5,7;66,9;995,1;1010,3;0;0
351160424;WROCŁAW;1967;3;2;4,9;7,6;3,7;6,4;81;995;1010,3;2,6;1,7
351160424;WROCŁAW;1967;3;3;7;8,4;4,6;6,9;81,6;1000,8;1016,1;3,5;0,4
351160424;WROCŁAW;1967;3;4;7,4;8;7,2;8,3;81;1004,5;1019,7;0;0
351160424;WROCŁAW;1967;3;5;3,8;4;7,7;8,5;82,9;1006,7;1021,9;0;0,6
351160424;WROCŁAW;1967;3;6;5,3;2,3;6,6;8,9;91,9;1009,7;1025,1;1;0
351160424;WROCŁAW;1967;3;7;1,8;2,5;4,6;7,6;89,5;1011,9;1027,3;0;0
351160424;WROCŁAW;1967;3;8;3,4;4,9;5,4;7,5;84,1;1002,3;1017,7;0;0
351160424;WROCŁAW;1967;3;9;3,4;4,1;8,1;8,8;82,3;994,9;1010;0;0
351160424;WROCŁAW;1967;3;10;3,9;3;10,8;10;79,4;994,7;1009,7;0;0,5
351160424;WROCŁAW;1967;3;11;7,1;5;11;9,5;73,1;996,2;1011,1;0;0
351160424;WROCŁAW;1967;3;12;5;5,8;4,7;6,9;81,5;1000;1015,4;0,2;0
351160424;WROCŁAW;1967;3;13;7,5;4,4;3,3;6,8;87,3;994,8;1010,2;0,6;0,1
351160424;WROCŁAW;1967;3;14;4,5;6,4;4,1;5,7;71,3;1012,5;1028,1;0;0
351160424;WROCŁAW;1967;3;15;5,8;7,1;8;7,5;70,8;1010,2;1025,5;0;0
351160424;WROCŁAW;1967;3;16;5,4;6,5;5;6,4;74;1004,8;1020,2;0,6;0
351160424;WROCŁAW;1967;3;17;6,5;6,6;3;5,7;75,3;1006,5;1022,1;0;2,6
351160424;WROCŁAW;1967;3;18;7,6;5;3,9;7,4;91;988,8;1004;2,3;0
351160424;WROCŁAW;1967;3;19;7;4,1;2,7;7;94,5;992,2;1007,5;2,2;5,3
351160424;WROCŁAW;1967;3;20;6,3;4,6;2,7;6,5;87,9;995,4;1010,8;1,7;0
351160424;WROCŁAW;1967;3;21;6,6;5,8;4,1;7,4;88,6;1005;1020,4;2,4;0,2
351160424;WROCŁAW;1967;3;22;6,8;7;8,6;9;80,8;1002,3;1017,5;0;0
351160424;WROCŁAW;1967;3;23;6,1;7,3;5,5;7,2;79;995,4;1010,6;2,4;0
351160424;WROCŁAW;1967;3;24;3,9;7,6;3,1;5,8;76,3;1000,2;1015,6;0,5;0,2
351160424;WROCŁAW;1967;3;25;7,5;4,1;4,2;7,4;89,4;1000,3;1015,7;1,9;0
351160424;WROCŁAW;1967;3;26;2,1;4,4;8,3;8;76,1;993,8;1008,9;0;0,1
351160424;WROCŁAW;1967;3;27;4,6;2,9;9,1;9;79,3;995,8;1010,8;0;0
351160424;WROCŁAW;1967;3;28;7;4,9;5,9;7,9;85,5;988,4;1003,5;1,7;0
351160424;WROCŁAW;1967;3;29;6,1;2,5;5;6,3;75,5;992;1007,2;0;0
351160424;WROCŁAW;1967;3;30;2,3;2,8;5,4;6,2;72,3;998,6;1013,9;0;0
351160424;WROCŁAW;1967;3;31;2;2,6;4,4;5,9;73,3;1003,4;1018,7;0;0
351160424;WROCŁAW;1967;4;1;4;2;4,1;5,8;74,1;1005,2;1020,6;0;0
351160424;WROCŁAW;1967;4;2;5,8;2,3;2,9;5,8;79;1006,6;1022,2;0;0
351160424;WROCŁAW;1967;4;3;4;3,1;3,4;6,4;82,8;999,6;1014,9;0,7;0,9
351160424;WROCŁAW;1967;4;4;6,8;4,8;5,7;8;87,9;999,4;1014,6;0;0,1
351160424;WROCŁAW;1967;4;5;7,8;4;5,8;7,7;84,9;996,8;1012;0,5;4,1
351160424;WROCŁAW;1967;4;6;7,1;3,9;5,2;7,9;89;985,9;1001;0,1;2,8
351160424;WROCŁAW;1967;4;7;5,8;1,9;5,2;8,2;93,5;987,1;1002,3;4,7;0
351160424;WROCŁAW;1967;4;8;3,4;2,8;5,5;7,3;81,9;997,4;1012,7;0;0
351160424;WROCŁAW;1967;4;9;6,6;3,9;10;10,3;84,5;996,9;1011,8;0;0
351160424;WROCŁAW;1967;4;10;5,3;5,6;15,7;12,2;71,3;990,8;1005,4;0;0
351160424;WROCŁAW;1967;4;11;5,1;2;11,8;11,2;81,8;1001,1;1016;0,5;0
351160424;WROCŁAW;1967;4;12;7,5;2;10,2;11,3;91,5;1006;1021,1;0;0
351160424;WROCŁAW;1967;4;13;8;2,1;8,3;10,6;97,5;1008,4;1023,7;0;0,3
351160424;WROCŁAW;1967;4;14;7,6;3,4;10,4;11,2;88,6;1005,2;1020,3;0,1;0
351160424;WROCŁAW;1967;4;15;3,5;4;10,2;9;74;1003,3;1018,3;0;0
351160424;WROCŁAW;1967;4;16;1,3;3;9,8;8,5;72,5;1004,6;1019,8;0;0
351160424;WROCŁAW;1967;4;17;4,3;7,3;12,6;9;65,3;998;1012,8;0;0
351160424;WROCŁAW;1967;4;18;5,6;7,1;7,4;6,7;65;991,5;1006,6;0;1,1
351160424;WROCŁAW;1967;4;19;5,1;6;3,8;6,3;80;998,5;1013,9;0,4;0
351160424;WROCŁAW;1967;4;20;6,5;6,1;10,1;6,4;53,3;987,5;1002,4;0;0
351160424;WROCŁAW;1967;4;21;7,1;5,8;10,3;8,5;69,4;980,6;995,4;1,4;0
351160424;WROCŁAW;1967;4;22;5,6;4;5,3;5,4;62,5;992,8;1008;0;0
351160424;WROCŁAW;1967;4;23;6;2,8;4,6;5,8;70,1;997,5;1012,8;0;0
351160424;WROCŁAW;1967;4;24;6,6;3,8;5,3;4,4;53,4;999,5;1014,8;0;1
351160424;WROCŁAW;1967;4;25;8;2,9;2,6;6,9;93,9;1001,4;1016,8;4,1;3,5
351160424;WROCŁAW;1967;4;26;8;3;3,2;7,2;93,5;1004,4;1019,9;7,9;0
351160424;WROCŁAW;1967;4;27;8;2,3;6,9;9,3;94,4;1008,8;1024,1;0;0
351160424;WROCŁAW;1967;4;28;7,1;2,3;7,9;8,9;84,4;1009,6;1024,9;0;0
351160424;WROCŁAW;1967;4;29;4,5;5,4;8;8,3;77,9;1004,1;1019,2;0;0
351160424;WROCŁAW;1967;4;30;1,4;4;9,4;8,9;76,1;1000,8;1015,9;0;0
351160424;WROCŁAW;1967;5;1;3,5;4,3;14;9,6;63,4;990,3;1005;0;0
351160424;WROCŁAW;1967;5;2;6,8;3,4;12,7;10,8;75;989;1003,8;0;1,8
351160424;WROCŁAW;1967;5;3;8;2,8;7,5;9,8;94,8;991;1006;6,7;16,4
351160424;WROCŁAW;1967;5;4;7;2,8;6;7,7;83,4;997,9;1013,1;0;0
351160424;WROCŁAW;1967;5;5;6,3;2;4,3;7;84,6;1003,4;1018,9;0;0
351160424;WROCŁAW;1967;5;6;5,5;4,5;10;9,4;78;998,4;1013,5;0;0
351160424;WROCŁAW;1967;5;7;1,5;3;13,3;11,3;75,8;1003,6;1018,5;0;0
351160424;WROCŁAW;1967;5;8;5;1,9;13,7;12,3;80,3;1008;1023;0,5;0
351160424;WROCŁAW;1967;5;9;4,1;2,5;14,4;12,1;76,4;1011;1026;0;0
351160424;WROCŁAW;1967;5;10;2,4;3;16,2;11,7;67,4;1010,7;1025,6;0;0
351160424;WROCŁAW;1967;5;11;0,3;4,5;16,4;10,6;59,4;1009,2;1024,1;0;0
351160424;WROCŁAW;1967;5;12;0,3;5,1;16,4;10,1;56,5;1007;1021,8;0;0
351160424;WROCŁAW;1967;5;13;2,4;5,1;18,2;13,2;66,3;1002,4;1017,1;0;0
351160424;WROCŁAW;1967;5;14;3,9;6;18,9;13,5;63,6;998;1012,5;0;0
351160424;WROCŁAW;1967;5;15;4,8;3,8;19;14,8;70,5;990,5;1004,9;4,7;8,4
351160424;WROCŁAW;1967;5;16;6,8;1,8;17,1;16,1;83,3;990,6;1005,2;0,2;0
351160424;WROCŁAW;1967;5;17;7,1;4;16,2;16,6;90,5;984,5;999;8;5
351160424;WROCŁAW;1967;5;18;7,9;4,9;14;13,8;86,8;991,1;1005,8;0,3;1,1
351160424;WROCŁAW;1967;5;19;4,8;2;10,4;8,2;65,4;1006,1;1021,2;0;0
351160424;WROCŁAW;1967;5;20;5,1;2,9;12,6;10,2;72,1;1006;1021;0;0,7
351160424;WROCŁAW;1967;5;21;7,9;1,5;12,3;12,7;88,6;1007,5;1022,6;1,7;0
351160424;WROCŁAW;1967;5;22;7,4;2;13,6;12,4;80,9;1002,7;1017,5;0,1;0,9
351160424;WROCŁAW;1967;5;23;7,9;2,6;13,2;13,7;89,9;991;1005,7;1,2;0,6
351160424;WROCŁAW;1967;5;24;7,3;5,8;11,7;11,9;87,1;992;1006,8;0,5;0
351160424;WROCŁAW;1967;5;25;5;3,5;11,9;10,8;80;991,8;1006,6;0;1,4
351160424;WROCŁAW;1967;5;26;7,6;6,4;11;10,7;82;991,8;1006,7;0,1;0
351160424;WROCŁAW;1967;5;27;3,5;6;13,6;10,4;68,9;1004,3;1019,2;0;0
351160424;WROCŁAW;1967;5;28;0,5;1,4;14;11,5;73,8;1006;1020,9;0;0
351160424;WROCŁAW;1967;5;29;4,6;3,9;14,8;13,7;81,9;1006,1;1021;0;0
351160424;WROCŁAW;1967;5;30;5,4;5,1;16,1;11,4;63,8;1002;1016,8;0;0
351160424;WROCŁAW;1967;5;31;4,3;4,5;16,9;9,2;49,4;995,6;1010,2;0;0
351160424;WROCŁAW;1967;6;1;3,6;2,6;15,7;9,7;57,5;1000;1014,7;0;0
351160424;WROCŁAW;1967;6;2;5,6;1,9;14,8;12,1;73,4;1005,5;1020,4;0;1
351160424;WROCŁAW;1967;6;3;2,6;2,5;15,4;12,6;75;1010,8;1025,7;5,2;0
351160424;WROCŁAW;1967;6;4;0,6;2,3;17,1;12,8;69,5;1011,1;1026;0;0
351160424;WROCŁAW;1967;6;5;3,5;5;14,4;12,3;75,8;1004,5;1019,4;1;0
351160424;WROCŁAW;1967;6;6;2,9;3,4;14;10,6;67,8;1003,9;1018,8;0;0
351160424;WROCŁAW;1967;6;7;4,3;4,5;19,1;14,4;68;995;1009,5;0;2,2
351160424;WROCŁAW;1967;6;8;7,5;2,5;14,4;15;91,4;994,4;1009,1;1,6;0,1
351160424;WROCŁAW;1967;6;9;6;2,4;14;10,9;69,6;1003,4;1018,3;0;0
351160424;WROCŁAW;1967;6;10;7,5;1,9;11,3;9,5;71,1;1003;1018;0;0,4
351160424;WROCŁAW;1967;6;11;7,9;1,8;10,2;10,6;85,8;1002;1017;0;6,9
351160424;WROCŁAW;1967;6;12;7,9;4,3;9,5;11,1;93,9;1003;1018,1;1,1;3,4
351160424;WROCŁAW;1967;6;13;6;2,5;9,1;9,9;86,6;1003,5;1018,7;3,9;0
351160424;WROCŁAW;1967;6;14;4,4;0,9;9,1;9,4;82,4;1000,1;1015,2;7,3;0
